hasName,animalType,sex,isIntact,monthsOld,breed1,breed2,isMix,color1,color2,outcome
true,Cat,F,false,2,Domestic Medium Hair,,true,Black,,Adoption
true,Dog,M,false,72,Dachshund,,true,Tricolor,,Return_to_owner
true,Cat,F,false,3,Siamese,,true,Calico Point,,Adoption
true,Cat,M,false,24,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Dog,F,false,36,Pit Bull,,true,White,Brown,Return_to_owner
false,Cat,F,true,60,Domestic Shorthair,,true,Orange Tabby,,Euthanasia
true,Dog,F,false,24,German Shepherd,,true,Red,Black,Adoption
false,Dog,M,true,3,Labrador Retriever,,true,Black,,Transfer
true,Dog,F,false,4,Chihuahua Shorthair,,true,Brown,White,Adoption
true,Dog,F,false,108,Chihuahua Shorthair,,true,Tan,,Return_to_owner
false,Cat,F,false,24,Domestic Shorthair,,true,Black,,Euthanasia
true,Cat,M,false,2,Domestic Shorthair,,true,Brown Tabby,,Adoption
true,Dog,M,false,12,German Shepherd,,true,Tan,Black,Adoption
false,Dog,F,true,12,Australian Cattle Dog,,true,Brown,Black,Transfer
false,Cat,M,true,0,Domestic Shorthair,,false,Blue,White,Transfer
false,Cat,,,8,Domestic Shorthair,,true,Blue,,Transfer
true,Dog,F,false,24,German Shepherd,Siberian Husky,false,Sable,,Return_to_owner
false,Cat,F,true,3,Domestic Shorthair,,true,Orange Tabby,,Transfer
true,Cat,F,true,120,Siamese,,true,Seal Point,Brown,Return_to_owner
true,Dog,M,false,11,Flat Coat Retriever,,true,Black,White,Adoption
true,Cat,M,true,0,Domestic Shorthair,,true,Cream Tabby,,Transfer
true,Dog,F,false,12,Irish Terrier,,true,Black,Tan,Transfer
true,Dog,M,true,132,Beagle,,true,Tan,White,Return_to_owner
false,Cat,M,true,0,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Cat,F,false,3,Domestic Longhair,,true,Brown Tabby,,Transfer
true,Dog,F,false,11,American Pit Bull Terrier,,true,Black,White,Transfer
true,Cat,M,true,1,Domestic Shorthair,,true,Blue,White,Adoption
true,Cat,M,true,2,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Cat,M,false,2,Domestic Shorthair,,true,Black,White,Adoption
true,Dog,M,false,36,Chihuahua Shorthair,,true,Tan,White,Transfer
true,Dog,F,false,24,Pit Bull,,true,Brown,White,Transfer
true,Dog,F,false,36,Labrador Retriever,,true,Yellow,,Adoption
true,Dog,M,false,60,Pit Bull,,true,Blue,White,Return_to_owner
true,Dog,M,true,2,Mastiff,Chinese Sharpei,false,White,Black,Transfer
true,Dog,M,false,108,Boxer,,true,Tan,White,Return_to_owner
false,Cat,F,true,0,Domestic Shorthair,,true,Torbie,,Transfer
false,Cat,F,true,0,Manx,,true,Tortie,,Transfer
true,Dog,M,false,12,Chihuahua Shorthair,Pembroke Welsh Corgi,false,Brown,White,Transfer
true,Cat,F,false,6,Siamese,,true,Lynx Point,,Transfer
false,Cat,M,true,6,Domestic Shorthair,,true,Orange Tabby,White,Transfer
true,Cat,F,false,12,Domestic Shorthair,,true,Orange Tabby,White,Return_to_owner
true,Dog,F,false,24,Border Collie,,true,Black,White,Return_to_owner
true,Dog,F,false,36,Rat Terrier,,true,White,Tricolor,Transfer
true,Dog,M,true,4,Greyhound,,false,Tan,White,Transfer
true,Dog,F,false,10,Pit Bull,,true,Blue,White,Adoption
true,Cat,M,false,3,Domestic Medium Hair,,true,Blue Tabby,White,Adoption
false,Cat,M,true,3,Domestic Shorthair,,true,Brown Tabby,White,Euthanasia
true,Cat,F,false,3,Domestic Shorthair,,true,Torbie,,Adoption
false,Cat,F,true,24,Domestic Shorthair,,true,Tortie,,Transfer
true,Dog,M,false,36,Labrador Retriever,Chow Chow,false,Black,,Adoption
true,Dog,F,false,12,Queensland Heeler,Pointer,false,Blue Tick,,Adoption
true,Dog,M,false,96,Cardigan Welsh Corgi,,false,Tricolor,,Transfer
true,Cat,F,false,36,Domestic Shorthair,,true,Calico,,Adoption
true,Dog,M,false,24,Pit Bull,Boxer,false,Red,White,Adoption
false,Cat,F,true,,Domestic Shorthair,,true,Brown Tabby,White,Transfer
false,Cat,M,true,0,Domestic Shorthair,,true,White,Cream Tabby,Transfer
false,Cat,M,true,24,Domestic Shorthair,,true,Orange Tabby,,Transfer
true,Cat,F,false,12,Domestic Medium Hair,,true,Calico,,Transfer
true,Dog,F,false,24,Finnish Spitz,,false,Red,,Adoption
true,Cat,M,false,4,Domestic Shorthair,,true,White,Orange Tabby,Transfer
true,Dog,F,false,8,Labrador Retriever,,true,Black,,Return_to_owner
true,Cat,M,false,2,Domestic Shorthair,,true,Black,,Adoption
true,Dog,M,false,12,Pit Bull,,true,Black,,Return_to_owner
true,Dog,M,false,12,Pit Bull,,true,White,Chocolate,Adoption
true,Cat,F,false,2,Domestic Shorthair,,true,Brown Tabby,,Adoption
false,Cat,,,0,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Dog,F,false,48,Flat Coat Retriever,,true,Black,White,Return_to_owner
false,Dog,M,true,2,Labrador Retriever,Rottweiler,false,Black,,Transfer
true,Dog,F,true,60,Chihuahua Shorthair,,true,Tan,,Transfer
true,Cat,M,false,12,Domestic Shorthair,,true,Brown Tabby,White,Adoption
true,Dog,M,true,36,Labrador Retriever,,true,White,,Return_to_owner
true,Dog,F,false,60,Miniature Poodle,,true,White,,Return_to_owner
true,Dog,M,false,8,Cairn Terrier,,true,Black,Tan,Adoption
false,Cat,F,true,36,Domestic Medium Hair,,true,Brown Tabby,,Transfer
true,Dog,F,false,12,Chihuahua Shorthair,,true,Brown,White,Adoption
true,Cat,M,false,2,Domestic Medium Hair,,true,Brown Tabby,,Adoption
false,Dog,M,false,4,Labrador Retriever,,true,Tan,White,Transfer
true,Dog,F,false,6,Miniature Schnauzer,Miniature Poodle,false,Gray,,Transfer
true,Dog,M,false,12,Miniature Pinscher,Chihuahua Shorthair,false,Black,Brown,Adoption
false,Cat,F,false,8,Domestic Shorthair,,true,Calico,,Adoption
true,Cat,M,false,156,Domestic Longhair,,true,Brown Tabby,White,Transfer
true,Dog,M,false,48,Shih Tzu,,true,White,Tan,Return_to_owner
false,Dog,F,false,6,Blue Lacy,,true,Fawn,,Adoption
true,Dog,M,false,10,Pit Bull,,true,Tan,,Adoption
true,Cat,F,true,0,Domestic Shorthair,,true,Calico,,Transfer
true,Cat,F,false,4,Domestic Shorthair,,true,Brown Tabby,,Adoption
false,Cat,M,false,2,Siamese,,true,Blue Point,White,Adoption
true,Dog,F,false,5,Dachshund,Dachshund,false,Black,,Adoption
true,Dog,M,true,24,Chihuahua Shorthair,,true,Red,,Transfer
true,Dog,F,false,24,Black,Tan Hound,true,Black,Tan,Transfer
true,Dog,F,false,24,Chihuahua Shorthair,,true,Yellow,,Return_to_owner
false,Dog,F,false,156,Shetland Sheepdog,,true,Sable,,Euthanasia
true,Dog,M,false,48,Chihuahua Shorthair,,true,White,Brown,Transfer
false,Cat,,,24,Domestic Shorthair,,true,Black,,Return_to_owner
true,Dog,M,false,60,Boxer,,true,Brown Brindle,White,Adoption
true,Cat,M,false,3,Domestic Shorthair,,true,Cream Tabby,,Adoption
true,Dog,F,false,5,Catahoula,,true,Blue Merle,White,Adoption
true,Dog,F,false,8,Rat Terrier,,true,White,Black,Adoption
true,Dog,F,false,24,Chihuahua Shorthair,,true,Brown,White,Adoption
true,Dog,M,false,5,Chihuahua Shorthair,Jack Russell Terrier,false,Brown,White,Transfer
true,Dog,M,false,144,Boston Terrier,,true,Black,White,Return_to_owner
true,Dog,M,true,12,Chihuahua Shorthair,,true,Brown,Black,Return_to_owner
true,Dog,M,false,72,Cairn Terrier,,true,Sable,,Adoption
true,Dog,M,true,48,Pit Bull,,false,Blue,White,Transfer
true,Dog,F,false,36,American Bulldog,,false,White,Brown Brindle,Return_to_owner
true,Dog,F,false,60,Boxer,,true,Red,White,Return_to_owner
false,Cat,M,true,4,Domestic Longhair,,true,Orange Tabby,White,Transfer
false,Cat,,,0,Domestic Shorthair,,true,Blue,,Transfer
true,Dog,M,false,24,American Bulldog,,true,White,Gray,Adoption
true,Cat,M,false,36,Domestic Shorthair,,true,Orange Tabby,,Transfer
true,Cat,F,true,2,Domestic Shorthair,,true,Black,,Transfer
false,Cat,F,true,1,Domestic Shorthair,,true,Tortie,,Euthanasia
false,Cat,F,false,2,Domestic Medium Hair,,true,Tortie,,Adoption
true,Dog,M,false,36,Pug,Beagle,false,Brown Brindle,White,Adoption
true,Dog,M,false,10,Chihuahua Shorthair,Beagle,false,Buff,White,Adoption
true,Cat,F,false,3,Abyssinian,,true,Brown Tabby,,Adoption
true,Dog,F,false,120,Pit Bull,,true,Brown,,Return_to_owner
true,Dog,M,false,192,German Shepherd,,true,Black,,Return_to_owner
true,Cat,M,false,1,Domestic Shorthair,,true,Silver Tabby,White,Adoption
true,Cat,M,false,12,Domestic Shorthair,,true,Blue Tabby,,Transfer
false,Cat,M,false,120,Domestic Shorthair,,true,Brown Tabby,,Euthanasia
false,Cat,F,true,24,Domestic Shorthair,,true,Tortie,,Transfer
false,Cat,,,,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Dog,F,true,48,Chihuahua Shorthair,,true,Brown,White,Transfer
true,Cat,F,true,1,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Cat,M,false,144,Domestic Shorthair,,true,Black,White,Return_to_owner
true,Dog,F,false,10,Border Collie,,true,White,Black,Adoption
true,Cat,F,false,2,Domestic Shorthair,,true,Blue Tabby,White,Adoption
false,Dog,M,false,3,Blue Lacy,,true,Blue,White,Adoption
false,Dog,M,true,1,Chihuahua Shorthair,,true,White,Cream,Euthanasia
true,Cat,F,false,8,Domestic Shorthair,,true,Calico,,Transfer
true,Dog,M,false,96,Chihuahua Shorthair,,true,Tan,White,Return_to_owner
false,Cat,,,0,Domestic Shorthair,,true,Black,,Transfer
false,Cat,F,true,12,Domestic Shorthair,,true,Tortie,,Euthanasia
true,Dog,M,false,84,Bluetick Hound,,false,Blue Tick,Black,Transfer
false,Cat,,,0,Domestic Shorthair,,true,Black,,Transfer
false,Dog,M,false,12,Labrador Retriever,Australian Cattle Dog,false,Brown,White,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Brown Tabby,,Transfer
false,Dog,F,false,5,German Shepherd,,true,Black,Tan,Adoption
true,Cat,F,false,12,Domestic Shorthair,,true,Tortie,,Transfer
false,Dog,F,false,2,Cocker Spaniel,,true,White,Black,Adoption
true,Cat,M,false,4,Domestic Shorthair,,true,Brown Tabby,,Adoption
false,Dog,M,false,36,Pomeranian,,true,Brown,,Adoption
false,Cat,M,true,12,Domestic Longhair,,true,Brown Tabby,White,Transfer
false,Cat,M,true,0,Domestic Shorthair,,true,Orange Tabby,,Transfer
true,Dog,M,false,2,Pit Bull,,true,Fawn,White,Transfer
false,Cat,F,true,0,Domestic Shorthair,,true,White,,Transfer
true,Dog,F,false,8,Chihuahua Shorthair,,true,Fawn,,Adoption
true,Dog,M,false,36,Pit Bull,,true,Brown Brindle,White,Euthanasia
false,Cat,,,0,Domestic Shorthair,,true,White,Black,Transfer
true,Dog,M,false,24,Pit Bull,,true,Cream,White,Adoption
false,Cat,F,true,0,Domestic Medium Hair,,true,Brown Tabby,Gray,Transfer
true,Dog,M,false,60,Chihuahua Shorthair,,true,Tan,White,Return_to_owner
false,Dog,M,true,1,Labrador Retriever,Plott Hound,false,Black Brindle,White,Transfer
false,Dog,M,false,4,Dachshund Wirehair,,true,Black,Tan,Transfer
true,Cat,M,false,2,Domestic Shorthair,,true,Blue Tabby,,Adoption
true,Dog,F,false,24,Pit Bull,Weimaraner,false,Blue,,Return_to_owner
true,Cat,M,false,2,Domestic Shorthair,,true,Black,White,Adoption
true,Dog,F,false,24,Pit Bull,,true,Blue,White,Adoption
true,Dog,M,false,2,Pointer,,true,White,Brown,Adoption
true,Dog,M,false,12,Labrador Retriever,,false,Brown,,Adoption
false,Cat,F,true,0,Domestic Shorthair,,true,Blue,White,Transfer
false,Dog,,,12,Cairn Terrier,,true,Brown,,Transfer
false,Cat,F,true,12,Domestic Shorthair,,true,Torbie,,Transfer
false,Dog,F,false,12,Siberian Husky,,true,Brown,White,Adoption
true,Cat,M,false,120,Persian,,false,White,,Adoption
true,Dog,F,false,12,Dachshund,Beagle,false,White,Brown,Adoption
true,Dog,M,false,12,Rat Terrier,Jack Russell Terrier,false,Tricolor,,Transfer
true,Dog,M,false,60,Beagle,,false,Tricolor,,Return_to_owner
true,Dog,M,false,36,Boxer,,true,Brown Brindle,,Return_to_owner
true,Dog,F,false,120,Norfolk Terrier,Chihuahua Shorthair,false,White,,Return_to_owner
false,Cat,M,true,48,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Cat,M,false,3,Domestic Shorthair,,true,Orange Tabby,,Adoption
true,Cat,M,false,132,Domestic Medium Hair,,true,Orange Tabby,White,Return_to_owner
true,Cat,F,false,6,Domestic Shorthair,,true,Brown Tabby,,Adoption
false,Cat,M,false,2,Domestic Shorthair,,true,White,Orange Tabby,Adoption
true,Dog,M,false,24,American Bulldog,,true,White,Tan,Adoption
true,Dog,M,false,24,Chinese Sharpei,,false,White,Tan,Transfer
true,Cat,F,false,132,Pixiebob Shorthair,,true,Brown Tabby,,Adoption
false,Cat,M,true,12,Domestic Shorthair,,true,Black,White,Transfer
false,Cat,M,false,144,Himalayan,,true,Seal Point,,Euthanasia
true,Dog,F,true,12,Chihuahua Shorthair,,true,Black,Tan,Transfer
true,Cat,F,false,156,Domestic Shorthair,,true,Calico,,Adoption
true,Dog,F,true,12,Maltese,,true,White,,Transfer
false,Cat,F,true,0,Domestic Medium Hair,,true,Blue Tabby,,Transfer
true,Dog,F,false,36,Yorkshire Terrier,,true,Tan,,Return_to_owner
true,Dog,M,true,72,Pug,,true,Brown,,Return_to_owner
false,Cat,F,true,144,Domestic Shorthair,,true,Blue Tabby,,Euthanasia
false,Cat,M,true,1,Domestic Shorthair,,true,Orange Tabby,,Transfer
true,Cat,F,true,24,Domestic Shorthair,,true,Brown Tabby,,Transfer
false,Cat,,,0,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Cat,F,false,1,Domestic Shorthair,,true,Brown Tabby,,Adoption
true,Dog,M,false,24,Chihuahua Shorthair,Dachshund,false,Black,Tan,Adoption
true,Cat,M,false,24,Domestic Medium Hair,,true,Orange Tabby,White,Transfer
true,Cat,F,false,5,Domestic Shorthair,,true,Black,,Transfer
true,Dog,F,false,60,Chihuahua Shorthair,,true,Brown,Black,Return_to_owner
true,Dog,M,false,24,Chihuahua Shorthair,Pug,false,Black,,Adoption
true,Cat,M,false,2,Domestic Shorthair,,true,Black,White,Adoption
false,Dog,M,false,5,Shih Tzu,,false,White,Blue Merle,Transfer
false,Dog,M,false,24,Miniature Poodle,,true,White,,Transfer
true,Dog,M,false,96,Dachshund,,true,Black,Brown,Transfer
false,Cat,M,true,1,Domestic Shorthair,,true,Orange Tabby,,Transfer
false,Cat,M,true,1,Domestic Medium Hair,,true,Black,,Transfer
true,Cat,F,false,2,Domestic Shorthair,,true,Black,White,Adoption
true,Dog,F,false,24,Great Pyrenees,,true,Cream,,Return_to_owner
false,Dog,M,false,2,Border Terrier,Chihuahua Shorthair,false,Brown,,Adoption
true,Dog,M,false,24,Chihuahua Shorthair,Dachshund,false,Tan,,Adoption
true,Cat,F,false,3,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Dog,F,false,6,Chihuahua Shorthair,,true,Black,White,Adoption
true,Dog,F,false,12,Boxer,,true,Brown Brindle,White,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Brown Tabby,,Died
true,Dog,F,false,120,Miniature Poodle,,true,White,,Return_to_owner
false,Cat,F,true,0,Domestic Shorthair,,true,Tortie,,Transfer
true,Dog,M,false,24,Chihuahua Shorthair,,true,White,,Adoption
true,Cat,F,false,2,Havana Brown,,true,Chocolate,,Adoption
true,Dog,M,false,2,Chihuahua Shorthair,,true,White,Brown,Adoption
false,Dog,M,false,1,Cairn Terrier,Chihuahua Shorthair,false,Yellow,White,Transfer
true,Cat,M,true,0,Domestic Shorthair,,true,Black,,Transfer
true,Cat,F,false,60,Domestic Shorthair,,true,White,Blue,Adoption
true,Dog,F,false,84,Smooth Fox Terrier,,true,Tricolor,,Adoption
false,Dog,F,false,11,Labrador Retriever,Dachshund,false,Black,White,Adoption
true,Cat,F,false,1,Domestic Medium Hair,,false,Black,,Adoption
true,Dog,F,false,156,Australian Cattle Dog,,true,Red Tick,,Adoption
false,Cat,M,true,1,Domestic Shorthair,,true,Blue Tabby,White,Transfer
true,Cat,F,false,120,Domestic Shorthair,,true,Tortie,,Euthanasia
false,Cat,M,true,0,Domestic Shorthair,,true,Black,,Transfer
false,Cat,M,false,24,Domestic Medium Hair,,true,Blue Tabby,,Transfer
false,Cat,M,true,24,Domestic Shorthair,,true,Black,Gray,Euthanasia
true,Dog,F,false,12,Pit Bull,,true,White,Black,Adoption
true,Dog,M,false,24,Harrier,,true,Brown,White,Return_to_owner
false,Dog,F,false,2,Labrador Retriever,,true,Fawn,,Adoption
true,Dog,M,false,12,German Shepherd,,false,Sable,Brown,Transfer
false,Cat,M,true,1,Domestic Medium Hair,,false,Blue,White,Transfer
false,Cat,M,true,0,Domestic Shorthair,,true,Brown Tabby,,Transfer
false,Cat,F,true,10,Domestic Medium Hair,,true,Torbie,,Transfer
false,Cat,,,0,Domestic Shorthair,,true,Torbie,,Transfer
true,Dog,M,false,2,German Shepherd,,true,Red,,Return_to_owner
false,Cat,F,true,0,Domestic Longhair,,true,Brown Tabby,White,Transfer
false,Cat,M,true,1,Domestic Shorthair,,true,Orange Tabby,White,Euthanasia
true,Dog,M,false,12,Beagle,Chihuahua Shorthair,false,Tricolor,,Adoption
false,Cat,F,true,72,Domestic Shorthair,,true,Brown Tabby,,Euthanasia
false,Dog,F,false,10,Belgian Sheepdog,,true,Black,Cream,Adoption
true,Dog,M,false,24,Maltese,,true,White,,Return_to_owner
true,Dog,F,false,8,Chihuahua Shorthair,,true,Black,White,Adoption
false,Cat,M,false,12,Bengal,,false,Brown Tabby,,Adoption
true,Dog,M,false,36,German Shepherd,Doberman Pinsch,false,Chocolate,Tan,Adoption
true,Dog,F,true,60,Pit Bull,,true,Brown,,Return_to_owner
false,Cat,,,0,Domestic Shorthair,,true,Orange Tabby,White,Transfer
true,Cat,M,true,0,Siamese,,true,Flame Point,,Transfer
false,Dog,F,false,12,Cairn Terrier,Chihuahua Shorthair,false,Tan,,Adoption
true,Dog,M,false,12,Pit Bull,,true,White,Tan,Adoption
true,Dog,F,false,60,German Shepherd,,true,White,,Return_to_owner
false,Cat,F,true,12,Domestic Shorthair,,true,Calico,,Transfer
true,Dog,M,false,24,American Eskimo,,true,Cream,,Return_to_owner
true,Dog,F,true,24,Yorkshire Terrier,,true,Silver,Brown,Return_to_owner
false,Cat,M,true,1,Tonkinese,,true,Lynx Point,,Euthanasia
true,Dog,F,false,36,Collie Smooth,Labrador Retriever,false,Sable,White,Adoption
true,Dog,F,false,4,Chihuahua Shorthair,,true,Red,,Adoption
true,Dog,F,false,156,Chihuahua Shorthair,,true,Black,Tan,Return_to_owner
false,Cat,M,false,4,Domestic Shorthair,,true,Blue,White,Adoption
true,Cat,M,false,3,Domestic Shorthair,,true,Black,,Transfer
true,Cat,F,true,0,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Cat,F,false,96,Siamese,,true,Lynx Point,White,Return_to_owner
true,Dog,M,false,120,Pit Bull,,true,White,Brown Brindle,Return_to_owner
false,Dog,F,false,24,Dachshund,,true,Brown,White,Adoption
false,Dog,M,false,2,Blue Lacy,,true,Tan,White,Adoption
true,Cat,M,false,60,Domestic Shorthair,,true,Orange Tabby,White,Adoption
true,Dog,F,false,36,Pit Bull,,true,Red,White,Return_to_owner
true,Dog,M,false,84,Jack Russell Terrier,Australian Cattle Dog,false,Tan,White,Adoption
true,Dog,F,false,12,Staffordshire,,true,Brown Brindle,White,Adoption
false,Dog,F,true,24,Australian Shepherd,,true,Sable,,Transfer
true,Dog,M,false,72,Labrador Retriever,,true,Tan,,Transfer
true,Cat,F,false,2,Domestic Shorthair,,true,Orange Tabby,,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Black,White,Transfer
true,Cat,M,false,1,Domestic Shorthair,,true,Orange Tabby,,Adoption
true,Dog,M,false,6,Boykin Span,,true,Black,,Adoption
true,Dog,F,false,2,Dachshund Wirehair,Toy Poodle,false,Buff,,Adoption
true,Dog,M,false,2,Australian Cattle Dog,Labrador Retriever,false,Tricolor,,Transfer
false,Cat,F,false,5,Domestic Medium Hair,,true,Brown Tabby,White,Adoption
true,Dog,M,true,72,Miniature Poodle,,true,Gray,,Return_to_owner
true,Cat,M,false,8,Domestic Shorthair,,true,Brown Tabby,White,Transfer
true,Dog,F,false,12,Jack Russell Terrier,,true,White,Tan,Transfer
true,Cat,F,false,12,Domestic Shorthair,,true,Calico,,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Black,White,Transfer
true,Dog,M,false,36,Miniature Poodle,,true,White,,Adoption
true,Cat,F,false,5,Domestic Shorthair,,true,Black,,Adoption
true,Cat,M,false,2,Domestic Shorthair,,true,Black,White,Adoption
true,Dog,M,false,60,German Shepherd,,false,Sable,Black,Return_to_owner
false,Cat,M,true,12,Domestic Shorthair,,true,Brown Tabby,White,Transfer
true,Dog,M,false,12,Dachshund,,true,Brown,White,Transfer
true,Cat,F,false,2,Domestic Shorthair,,true,Brown Tabby,,Adoption
false,Cat,F,true,0,Domestic Shorthair,,true,White,Orange Tabby,Transfer
true,Dog,M,false,72,Labrador Retriever,,true,Black,,Transfer
true,Cat,F,false,2,Domestic Shorthair,,true,Tortie,,Transfer
false,Dog,M,false,72,Dachshund,,true,Red,,Transfer
true,Cat,M,false,2,Domestic Shorthair,,true,Black,White,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Cream Tabby,,Transfer
false,Cat,M,true,0,Domestic Shorthair,,true,Black,White,Transfer
true,Cat,F,false,168,American Shorthair,,true,Brown Tabby,White,Transfer
true,Cat,M,false,24,Domestic Shorthair,,true,Blue Tabby,White,Transfer
true,Dog,M,false,48,German Shepherd,,true,Brown,Buff,Return_to_owner
false,Dog,F,false,12,Wire Hair Fox Terrier,,true,Tan,White,Return_to_owner
true,Dog,M,false,60,Australian Cattle Dog,,true,Blue Tick,Black,Transfer
true,Dog,F,true,3,Australian Cattle Dog,Jack Russell Terrier,false,White,Brown,Transfer
true,Dog,F,false,6,Border Collie,,true,Black,White,Adoption
true,Dog,M,false,36,American Pit Bull Terrier,,true,White,Black,Adoption
true,Cat,M,false,2,Domestic Medium Hair,,true,Brown Tabby,,Adoption
false,Dog,F,false,3,Australian Cattle Dog,,true,Blue Merle,,Adoption
true,Dog,M,false,36,Boxer,Pit Bull,false,Fawn,White,Transfer
false,Cat,F,true,132,Domestic Medium Hair,,true,Black,,Euthanasia
true,Dog,F,false,36,Pointer,,true,White,Brown,Adoption
false,Cat,F,true,24,Domestic Shorthair,,true,Cream Tabby,,Transfer
false,Dog,M,false,24,Chihuahua Shorthair,,true,Black,,Transfer
false,Cat,M,true,0,Domestic Shorthair,,true,White,Black,Transfer
false,Cat,M,true,12,Domestic Shorthair,,true,Blue Tabby,,Transfer
true,Cat,M,false,12,Ragdoll,,true,Seal Point,,Adoption
true,Dog,F,true,36,Pit Bull,,true,White,Brown,Return_to_owner
false,Cat,F,true,24,Domestic Shorthair,,true,White,,Euthanasia
true,Dog,F,false,24,Pit Bull,,true,Black,White,Adoption
true,Cat,F,false,60,Siamese,,true,Tortie Point,,Return_to_owner
true,Dog,M,false,12,Labrador Retriever,,true,Yellow,,Return_to_owner
false,Cat,M,true,0,Domestic Shorthair,,true,White,Black,Transfer
true,Dog,M,true,4,Pit Bull,,true,Tan,White,Transfer
true,Cat,F,false,4,Domestic Medium Hair,,true,Tortie,,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Blue,White,Transfer
false,Dog,F,false,96,Shih Tzu,,true,Gray,Black,Euthanasia
false,Dog,F,true,4,Chihuahua Shorthair,,false,White,Tan,Transfer
false,Dog,M,false,3,Labrador Retriever,,true,Black,White,Adoption
true,Cat,F,false,12,Domestic Shorthair,,true,Blue Tabby,,Transfer
true,Dog,M,false,24,Yorkshire Terrier,,true,Tan,Black,Adoption
true,Cat,F,false,2,Domestic Shorthair,,true,Torbie,,Adoption
true,Dog,F,false,7,Pit Bull,,true,Black Brindle,White,Adoption
true,Dog,F,false,12,Chihuahua Shorthair,,true,White,Black,Adoption
true,Cat,F,false,6,Domestic Shorthair,,true,Black,,Transfer
true,Cat,F,false,3,Siamese,Domestic Shorthair,false,Black,,Transfer
false,Dog,F,true,24,Chihuahua Shorthair,,true,White,Tan,Euthanasia
true,Dog,F,false,24,Pit Bull,,true,Tan,White,Adoption
true,Dog,M,false,10,Great Dane,,true,Black,White,Adoption
true,Cat,F,false,60,Domestic Shorthair,,true,Torbie,,Died
true,Cat,F,false,2,Domestic Shorthair,,true,Blue,,Adoption
true,Dog,M,false,48,Labrador Retriever,Jack Russell Terrier,false,Tan,,Return_to_owner
true,Dog,F,false,60,Cocker Spaniel,,true,Tan,White,Return_to_owner
true,Cat,F,false,2,Domestic Shorthair,,true,Tortie,,Adoption
false,Dog,M,false,1,Pit Bull,,true,Brown,White,Adoption
true,Dog,F,false,3,American Pit Bull Terrier,,true,White,Brown,Adoption
true,Cat,M,false,5,Domestic Shorthair,,true,Black,White,Adoption
true,Dog,M,false,36,Bullmastiff,,false,Red,White,Return_to_owner
true,Dog,F,true,12,Boxer,Labrador Retriever,false,Brown Brindle,,Euthanasia
false,Cat,M,true,0,Domestic Shorthair,,true,Black,,Transfer
true,Cat,M,false,84,Snowshoe,,false,Chocolate,White,Adoption
false,Dog,F,false,24,Chihuahua Shorthair,,true,Brown,White,Adoption
true,Dog,F,false,60,Beagle,,false,Tricolor,,Transfer
true,Dog,M,false,10,Irish Wolfhound,Australian Shepherd,false,Brown,,Transfer
true,Cat,,,12,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Dog,M,false,12,Australian Kelpie,,true,Brown,,Adoption
true,Cat,F,false,12,Domestic Shorthair,,true,Black,White,Return_to_owner
true,Dog,F,false,24,Soft Coated Wheaten Terrier,,true,Tan,White,Return_to_owner
false,Cat,F,true,0,Domestic Shorthair,,true,Black,,Transfer
true,Dog,M,true,36,Pit Bull,,false,Blue,,Return_to_owner
true,Dog,F,false,10,Miniature Poodle,,true,Apricot,,Adoption
true,Dog,M,false,24,Great Pyrenees,,true,White,,Adoption
true,Cat,M,false,36,Domestic Shorthair,,true,Brown Tabby,White,Transfer
true,Dog,F,false,36,Labrador Retriever,,true,Yellow,,Transfer
true,Dog,F,false,12,German Shepherd,,false,Black,Buff,Return_to_owner
true,Cat,M,true,1,Domestic Shorthair,,true,Brown Tabby,,Transfer
false,Dog,M,false,2,Chihuahua Shorthair,,true,Yellow,White,Adoption
true,Dog,F,false,36,American Pit Bull Terrier,,true,Yellow Brindle,White,Return_to_owner
true,Cat,M,false,4,Domestic Shorthair,,true,Brown Tabby,,Adoption
true,Dog,F,false,96,Cardigan Welsh Corgi,,true,Tan,,Return_to_owner
false,Cat,F,true,1,Domestic Shorthair,,true,Blue Tabby,White,Transfer
true,Dog,F,false,36,Pit Bull,,true,White,Brown,Transfer
true,Dog,F,false,24,Chihuahua Shorthair,,true,Brown,,Return_to_owner
false,Cat,F,true,0,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Dog,M,false,84,Rhod Ridgeback,,true,Red,White,Return_to_owner
true,Cat,F,false,2,Domestic Shorthair,,true,Black,White,Adoption
