hasName,animalType,sex,isIntact,monthsOld,breed1,breed2,color1,color2,outcome
true,Cat,F,false,2,Domestic Longhair Mix,,Brown Tabby,,Adoption
false,Dog,F,false,2,Labrador Retriever,Boxer,Tan,White,Adoption
true,Dog,M,false,3,Black Mouth Cur Mix,,Tan,Black,Adoption
true,Cat,M,false,4,Domestic Longhair Mix,,Black,White,Adoption
true,Dog,M,true,12,Australian Cattle Dog,Labrador Retriever,Tan,White,Return_to_owner
true,Cat,M,false,2,Domestic Medium Hair Mix,,Orange Tabby,,Adoption
true,Cat,F,false,3,Domestic Shorthair Mix,,Tortie,,Transfer
true,Dog,F,true,60,Miniature Schnauzer,Miniature Poodle,Gray,,Transfer
false,Cat,F,true,36,Domestic Shorthair Mix,,Black,White,Euthanasia
true,Dog,M,true,4,Labrador Retriever Mix,,Black,,Return_to_owner
true,Dog,M,false,36,Labrador Retriever Mix,,Tan,White,Transfer
false,Cat,F,true,24,Domestic Shorthair Mix,,Black,,Transfer
true,Dog,M,false,24,Chinese Sharpei Mix,,Black,,Transfer
false,Dog,F,true,3,Jack Russell Terrier Mix,,White,Liver,Transfer
true,Dog,F,false,120,Labrador Retriever Mix,,Tan,,Return_to_owner
true,Cat,F,false,2,Domestic Shorthair Mix,,Torbie,,Adoption
true,Cat,M,false,60,Domestic Longhair Mix,,Orange Tabby,,Adoption
false,Dog,F,true,2,Boxer Mix,,Tan,Black,Transfer
true,Dog,M,false,48,Manchester Terrier,Beagle,Black,Tan,Euthanasia
true,Dog,M,false,3,Rottweiler Mix,,Black,Tan,Adoption
true,Dog,M,false,2,Border Terrier,Chihuahua Shorthair,Tan,,Adoption
true,Dog,M,false,120,Pit Bull,Pointer,Tan,,Return_to_owner
true,Dog,M,false,6,Labrador Retriever,Pit Bull,White,Black,Transfer
true,Dog,M,false,3,Pit Bull Mix,,Blue,Brown Brindle,Adoption
true,Dog,M,false,12,Miniature Poodle Mix,,Cream,,Transfer
true,Cat,F,false,24,Domestic Shorthair Mix,,Orange Tabby,White,Adoption
true,Dog,M,true,1,Golden Retriever,Chow Chow,Tan,White,Transfer
false,Cat,M,false,36,Domestic Shorthair Mix,,Black,White,Transfer
true,Dog,M,false,144,Miniature Schnauzer Mix,,Gray,Black,Return_to_owner
false,Cat,F,false,3,Siamese Mix,,Lynx Point,,Adoption
false,Cat,M,false,60,Domestic Shorthair Mix,,Orange Tabby,White,Transfer
true,Cat,,,156,Domestic Shorthair Mix,,Black,,Euthanasia
true,Dog,M,true,0,Chihuahua Shorthair,Jack Russell Terrier,Sable,,Transfer
false,Cat,F,true,0,Domestic Shorthair Mix,,Torbie,,Transfer
false,Cat,F,false,3,Domestic Shorthair Mix,,Black,,Adoption
true,Cat,F,false,24,Domestic Shorthair Mix,,Brown Tabby,,Return_to_owner
false,Dog,,,0,Dachshund Mix,,Tan,,Transfer
false,Dog,F,true,144,Queensland Heeler Mix,,Black,White,Euthanasia
false,Cat,F,true,0,Domestic Shorthair Mix,,Black,White,Transfer
true,Cat,M,false,96,Maine Coon Mix,,Brown Tabby,,Return_to_owner
true,Dog,F,false,96,Akita Mix,,White,Gray,Return_to_owner
true,Cat,M,false,4,Domestic Medium Hair Mix,,White,Black,Adoption
false,Dog,M,true,4,Dachshund,,Brown,White,Transfer
true,Dog,F,false,12,Dachshund Longhair,,Brown,Black,Adoption
false,Dog,F,true,12,Border Collie Mix,,Tricolor,,Transfer
true,Dog,M,true,36,Beagle,Chihuahua Shorthair,Red Merle,White,Return_to_owner
false,Cat,M,false,2,Domestic Shorthair Mix,,Cream Tabby,,Adoption
true,Cat,M,false,2,Domestic Shorthair Mix,,Brown Tabby,White,Adoption
false,Cat,M,true,0,Domestic Shorthair Mix,,Brown Tabby,,Died
false,Cat,,,0,Domestic Medium Hair Mix,,Orange Tabby,,Transfer
true,Dog,F,false,12,Dachshund Mix,,Tan,,Adoption
true,Dog,M,false,9,Pit Bull Mix,,Black,White,Return_to_owner
false,Cat,F,true,36,Domestic Shorthair Mix,,Orange Tabby,,Transfer
false,Dog,F,true,7,Labrador Retriever Mix,,Black,,Transfer
true,Dog,M,false,72,Siberian Husky Mix,,Black,White,Adoption
true,Dog,M,false,36,Miniature Schnauzer,Australian Cattle Dog,Gray,White,Adoption
false,Cat,,,0,Domestic Shorthair Mix,,Calico,,Transfer
true,Dog,F,false,6,Staffordshire Mix,,Blue,White,Transfer
true,Dog,M,false,120,Catahoula Mix,,Black,White,Adoption
true,Dog,M,false,96,Border Collie Mix,,Tricolor,,Adoption
false,Dog,M,true,2,Collie Smooth Mix,,Tan,Cream,Transfer
false,Dog,M,true,12,Chihuahua Shorthair Mix,,Brown,White,Transfer
true,Cat,F,false,7,Domestic Shorthair Mix,,Torbie,,Adoption
true,Dog,M,false,12,Chihuahua Shorthair,Rat Terrier,Red,White,Adoption
true,Dog,M,true,108,Dachshund Mix,,Black,Brown,Transfer
true,Dog,F,false,24,Chihuahua Shorthair Mix,,Brown,,Adoption
true,Cat,F,false,9,Domestic Shorthair Mix,,Tortie,,Adoption
false,Cat,F,true,1,Domestic Shorthair Mix,,Blue Tabby,White,Died
true,Cat,F,false,12,Domestic Shorthair Mix,,Calico,,Transfer
false,Cat,M,true,2,Domestic Shorthair Mix,,Orange Tabby,,Transfer
false,Cat,,,6,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Cat,M,true,1,Domestic Shorthair Mix,,Black,,Transfer
false,Cat,F,true,24,Domestic Shorthair Mix,,Torbie,,Transfer
true,Dog,M,true,120,Pit Bull Mix,,Yellow,,Return_to_owner
true,Dog,M,false,36,Miniature Poodle,,White,,Adoption
false,Dog,M,true,1,Pit Bull Mix,,Brown Brindle,White,Return_to_owner
false,Cat,M,true,24,Domestic Shorthair Mix,,Gray Tabby,,Euthanasia
true,Cat,F,false,2,Domestic Shorthair Mix,,Brown Tabby,,Adoption
false,Cat,M,true,0,Domestic Shorthair Mix,,Orange Tabby,,Transfer
true,Dog,F,false,36,Pit Bull Mix,,Black,White,Return_to_owner
true,Dog,M,false,9,Bluetick Hound,Treeing Walker Coonhound,White,Tricolor,Adoption
true,Dog,F,false,36,German Shepherd Mix,,Sable,,Return_to_owner
true,Dog,M,false,4,Black Mouth Cur Mix,,Brown,Black,Adoption
true,Dog,M,false,36,Australian Cattle Dog Mix,,Black Brindle,White,Return_to_owner
true,Dog,F,false,24,Chihuahua Shorthair Mix,,Brown Brindle,,Adoption
true,Dog,F,false,24,Chihuahua Shorthair,,Tan,,Return_to_owner
true,Dog,M,false,24,Cardigan Welsh Corgi Mix,,Black,White,Adoption
true,Cat,M,false,2,Domestic Shorthair Mix,,Brown Tabby,,Adoption
true,Dog,F,false,96,Labrador Retriever Mix,,Buff,,Return_to_owner
true,Cat,M,false,12,Domestic Medium Hair Mix,,Blue,,Adoption
true,Cat,M,false,24,Domestic Shorthair Mix,,Orange Tabby,,Transfer
true,Dog,M,false,12,Pug Mix,,Brown,,Adoption
true,Cat,F,false,120,Siamese Mix,,Lynx Point,,Return_to_owner
true,Dog,F,false,2,Labrador Retriever Mix,,White,,Adoption
false,Cat,M,true,2,Domestic Shorthair Mix,,Black,,Transfer
true,Cat,M,false,2,Siamese Mix,,Seal Point,,Adoption
true,Dog,F,false,24,Pit Bull Mix,,Brown,,Adoption
true,Dog,F,true,36,Chihuahua Shorthair Mix,,Tan,White,Transfer
false,Cat,M,true,0,Domestic Shorthair Mix,,Blue Tabby,,Transfer
false,Cat,F,false,84,Domestic Shorthair Mix,,White,,Transfer
true,Dog,F,false,24,Australian Cattle Dog Mix,,Black,White,Adoption
true,Dog,F,false,2,Pomeranian,Chihuahua Longhair,Black,Tan,Adoption
false,Cat,M,true,2,Domestic Medium Hair Mix,,Brown Tabby,White,Died
false,Dog,M,false,48,Miniature Schnauzer Mix,,Gray,,Adoption
true,Cat,F,false,24,Domestic Shorthair Mix,,Blue,White,Transfer
true,Dog,F,false,60,Chihuahua Shorthair Mix,,Tan,,Euthanasia
false,Cat,F,false,3,Domestic Shorthair Mix,,Calico,,Adoption
false,Cat,,,24,Domestic Shorthair Mix,,Black,,Transfer
true,Dog,F,false,4,Wire Hair Fox Terrier,Chihuahua Shorthair,Cream,White,Adoption
true,Cat,F,false,3,Domestic Shorthair Mix,,Torbie,,Adoption
true,Dog,F,true,6,Pit Bull Mix,,Blue,,Euthanasia
true,Cat,M,false,10,Domestic Medium Hair Mix,,Brown Tabby,,Adoption
true,Dog,M,false,24,English Shepherd,,Black,Brown,Return_to_owner
true,Dog,F,false,8,Chihuahua Shorthair Mix,,Brown,,Adoption
false,Cat,F,true,0,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Cat,M,false,2,Domestic Longhair Mix,,Orange Tabby,,Adoption
false,Dog,M,false,12,Chihuahua Longhair Mix,,Tan,,Adoption
true,Dog,M,false,12,Collie Smooth,Labrador Retriever,Red,Buff,Return_to_owner
true,Dog,F,false,10,Pug Mix,,Sable,White,Transfer
true,Dog,M,false,12,Boxer,Rhod Ridgeback,Brown,,Adoption
false,Dog,F,false,72,Chihuahua Shorthair Mix,,Black,Tan,Transfer
true,Dog,F,false,24,Catahoula Mix,,Brown Merle,,Adoption
true,Dog,M,false,24,Labrador Retriever Mix,,Black,,Adoption
true,Dog,M,false,2,Labrador Retriever Mix,,Sable,,Adoption
true,Dog,F,false,36,Siberian Husky,Australian Cattle Dog,Tricolor,,Adoption
false,Dog,M,true,0,Chow Chow Mix,,Brown,,Transfer
false,Cat,F,true,6,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Cat,F,false,5,Domestic Shorthair Mix,,Cream Tabby,,Transfer
true,Dog,F,false,8,Chihuahua Shorthair Mix,,Black,White,Adoption
false,Cat,,,12,Domestic Shorthair Mix,,Orange Tabby,,Transfer
false,Dog,M,false,6,Labrador Retriever Mix,,Black,Brown Brindle,Adoption
false,Cat,F,false,2,Domestic Shorthair Mix,,Torbie,White,Adoption
true,Dog,M,false,11,Labrador Retriever,American Bulldog,Cream,,Adoption
true,Dog,M,false,12,Chihuahua Shorthair Mix,,Tan,White,Return_to_owner
false,Dog,M,true,96,Miniature Poodle Mix,,White,,Euthanasia
true,Dog,M,false,24,American Pit Bull Terrier Mix,,White,Brown,Transfer
true,Dog,M,false,12,German Shepherd Mix,,Cream,Black,Return_to_owner
true,Dog,F,false,60,Australian Shepherd Mix,,Sable,White,Return_to_owner
true,Cat,M,false,36,Domestic Shorthair Mix,,Black,White,Transfer
true,Cat,F,false,8,Domestic Shorthair Mix,,Tortie,,Adoption
true,Cat,F,false,12,Domestic Shorthair Mix,,Torbie,White,Adoption
true,Dog,M,false,84,Labrador Retriever,Rhod Ridgeback,Red,White,Return_to_owner
true,Dog,F,true,36,Pit Bull Mix,,Blue,White,Transfer
true,Dog,F,false,96,Pug Mix,,Black,White,Return_to_owner
true,Dog,F,false,24,German Shepherd,,Black,Brown,Return_to_owner
false,Dog,M,false,96,Shih Tzu Mix,,White,Black,Return_to_owner
true,Cat,F,true,168,Siamese Mix,,Lynx Point,,Transfer
true,Cat,F,false,36,Domestic Longhair Mix,,Black,Silver,Adoption
false,Cat,M,true,0,Domestic Shorthair Mix,,Blue,White,Transfer
true,Dog,F,false,12,Pit Bull Mix,,Black,White,Adoption
true,Dog,F,false,108,Weimaraner Mix,,Gray,White,Return_to_owner
true,Dog,M,false,24,Rottweiler,,Black,Brown,Return_to_owner
true,Dog,F,false,24,Australian Cattle Dog Mix,,Black,White,Adoption
true,Dog,M,false,12,Pit Bull Mix,,White,Chocolate,Return_to_owner
true,Cat,M,false,2,Domestic Shorthair Mix,,Black,White,Adoption
true,Cat,M,false,2,Domestic Shorthair Mix,,Brown Tabby,White,Adoption
true,Dog,M,false,36,Chihuahua Shorthair Mix,,Black,Tan,Return_to_owner
false,Cat,M,true,0,Domestic Shorthair Mix,,Orange Tabby,White,Transfer
true,Dog,F,false,24,Chihuahua Shorthair Mix,,Brown Brindle,,Adoption
true,Dog,M,false,132,Australian Cattle Dog Mix,,Tricolor,,Return_to_owner
true,Dog,F,false,84,Maltese,,White,,Adoption
false,Cat,M,true,0,Domestic Shorthair Mix,,Blue Tabby,,Transfer
false,Cat,M,false,108,Domestic Shorthair Mix,,Orange Tabby,,Euthanasia
false,Cat,M,false,2,Domestic Shorthair Mix,,Orange Tabby,,Adoption
true,Dog,M,false,36,Redbone Hound Mix,,Red,White,Adoption
true,Dog,F,true,24,Maltese Mix,,White,,Return_to_owner
false,Cat,M,true,0,Domestic Shorthair Mix,,Black Tabby,,Transfer
true,Dog,M,false,48,Chihuahua Shorthair Mix,,Black,,Return_to_owner
true,Dog,M,false,12,Beagle Mix,,Red,White,Adoption
true,Dog,M,false,24,American Bulldog Mix,,Brown Brindle,White,Transfer
false,Cat,F,true,0,Domestic Shorthair Mix,,Calico,White,Transfer
true,Dog,M,false,48,Smooth Fox Terrier Mix,,White,Brown,Adoption
true,Cat,F,false,12,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Cat,M,false,2,Domestic Shorthair Mix,,Black,,Adoption
false,Cat,F,true,0,Domestic Medium Hair Mix,,Blue Tabby,,Transfer
false,Cat,,,24,Domestic Medium Hair Mix,,Orange Tabby,White,Transfer
false,Dog,F,false,24,Dachshund Mix,,Black,Tan,Adoption
true,Dog,M,false,7,Pit Bull Mix,,White,Tan,Adoption
true,Cat,F,false,96,Domestic Longhair Mix,,Tortie,,Adoption
true,Cat,M,false,4,Domestic Shorthair Mix,,Brown Tabby,,Adoption
true,Dog,F,true,0,Chihuahua Shorthair Mix,,Brown,,Transfer
false,Cat,F,true,24,Domestic Shorthair Mix,,Blue Tabby,,Transfer
false,Cat,M,false,2,Domestic Shorthair Mix,,Orange Tabby,White,Adoption
true,Dog,M,true,12,Boxer,Chinese Sharpei,White,Tan,Return_to_owner
false,Dog,M,true,12,Yorkshire Terrier Mix,,Brown,Black,Return_to_owner
true,Dog,F,false,48,Labrador Retriever Mix,,Black,,Adoption
true,Dog,F,false,4,Basenji,Chihuahua Longhair,Red,White,Adoption
true,Dog,M,false,96,Rottweiler,German Shepherd,Black,Brown,Euthanasia
false,Cat,,,0,Domestic Shorthair Mix,,Brown Tabby,,Transfer
false,Cat,F,true,0,Domestic Shorthair Mix,,Calico,,Transfer
true,Dog,F,false,12,Border Collie,Labrador Retriever,Black,White,Adoption
false,Cat,M,true,6,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Dog,F,true,24,Chihuahua Shorthair Mix,,White,Red,Transfer
true,Dog,M,false,36,German Shepherd Mix,,Black,Tan,Euthanasia
true,Dog,M,false,24,Chihuahua Shorthair Mix,,Red,,Transfer
true,Dog,F,false,36,German Shepherd,Rottweiler,Brown,Black,Return_to_owner
true,Dog,F,false,24,Australian Cattle Dog Mix,,Blue Merle,Black,Return_to_owner
true,Dog,M,true,48,Chihuahua Shorthair Mix,,Brown,White,Transfer
false,Cat,M,true,0,Domestic Shorthair Mix,,Orange Tabby,,Transfer
false,Dog,M,false,2,Cocker Spaniel,Labrador Retriever,Tan,White,Adoption
false,Dog,M,true,12,Dachshund Mix,,Brown,Black,Transfer
true,Cat,M,false,24,Domestic Longhair Mix,,Black,,Return_to_owner
false,Cat,M,true,12,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Dog,M,false,3,Dachshund Longhair,Miniature Schnauzer,Red,White,Adoption
true,Cat,M,false,12,Domestic Shorthair Mix,,Orange Tabby,,Adoption
false,Dog,M,false,24,Jack Russell Terrier,Cardigan Welsh Corgi,Sable,White,Adoption
true,Cat,F,false,2,Domestic Shorthair Mix,,Orange Tabby,,Adoption
true,Cat,F,false,3,Domestic Shorthair Mix,,Cream Tabby,White,Adoption
false,Cat,M,true,0,Domestic Shorthair Mix,,Blue,,Transfer
false,Cat,M,true,0,Domestic Medium Hair Mix,,Blue,White,Transfer
true,Dog,F,false,2,Black Mouth Cur,Dachshund,Tan,White,Adoption
true,Cat,F,false,2,Domestic Shorthair Mix,,Brown Tabby,,Adoption
true,Cat,F,false,2,Domestic Shorthair Mix,,Brown Tabby,,Adoption
false,Cat,M,false,5,Siamese Mix,,Lynx Point,,Adoption
true,Dog,M,false,1,Catahoula Mix,,White,Black,Adoption
true,Dog,M,false,48,Chihuahua Shorthair,Dachshund,Brown,,Adoption
true,Dog,M,false,144,Labrador Retriever Mix,,Black,,Return_to_owner
true,Dog,M,false,24,Chihuahua Longhair,Pug,Tan,Tricolor,Adoption
true,Dog,M,false,72,Rottweiler,,Black,Tan,Transfer
true,Dog,M,false,24,American Staffordshire Terrier Mix,,Black,,Transfer
false,Cat,M,false,96,Domestic Shorthair Mix,,Black,White,Euthanasia
true,Dog,F,false,10,Cairn Terrier Mix,,Cream,,Transfer
true,Dog,M,false,24,Rat Terrier Mix,,White,Tan,Return_to_owner
true,Cat,M,false,10,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
false,Cat,M,false,120,Domestic Shorthair Mix,,Black,White,Euthanasia
false,Dog,M,false,1,Labrador Retriever Mix,,Black,White,Adoption
true,Dog,F,false,12,Chihuahua Shorthair Mix,,White,Tan,Adoption
true,Dog,M,false,2,German Shepherd,Labrador Retriever,Tan,,Adoption
true,Dog,F,true,12,Jack Russell Terrier Mix,,White,Tan,Euthanasia
true,Cat,F,false,36,Domestic Shorthair Mix,,Brown Tabby,,Adoption
false,Cat,,,0,Domestic Shorthair Mix,,Black,,Transfer
true,Dog,M,false,84,Labrador Retriever Mix,,Black,,Return_to_owner
false,Dog,M,true,1,Rat Terrier Mix,,Black Brindle,White,Transfer
true,Cat,M,true,1,Siamese Mix,,Flame Point,,Adoption
true,Cat,F,false,36,Domestic Shorthair Mix,,Black,,Return_to_owner
true,Dog,M,false,12,Labrador Retriever Mix,,Black,White,Adoption
false,Dog,F,false,2,Chihuahua Shorthair Mix,,White,Brown,Adoption
true,Cat,F,false,7,Manx Mix,,Tortie,White,Adoption
false,Cat,F,false,2,Domestic Shorthair Mix,,Black,White,Adoption
false,Dog,F,false,2,Catahoula,Pointer,Brown Merle,White,Adoption
false,Cat,F,true,5,Domestic Shorthair Mix,,Black,White,Transfer
false,Cat,M,true,5,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Cat,M,false,12,Domestic Shorthair Mix,,Black,,Adoption
true,Dog,M,false,60,Chihuahua Shorthair Mix,,Cream,,Adoption
true,Cat,M,false,12,Domestic Shorthair Mix,,Cream Tabby,,Transfer
false,Cat,F,true,6,Domestic Shorthair Mix,,White,Brown Tabby,Euthanasia
true,Dog,F,false,6,German Shepherd,Chow Chow,Black,Brown,Adoption
true,Dog,M,false,10,Border Collie Mix,,Black,White,Adoption
true,Dog,M,false,5,American Pit Bull Terrier Mix,,Brown,White,Adoption
false,Cat,M,true,0,Domestic Shorthair Mix,,Blue,White,Transfer
true,Dog,M,false,48,Pit Bull Mix,,Brown,,Transfer
true,Cat,F,false,1,Domestic Medium Hair Mix,,Torbie,,Adoption
true,Dog,M,false,72,Golden Retriever Mix,,Gold,,Return_to_owner
true,Cat,F,true,1,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Dog,M,false,48,German Shepherd,Chow Chow,Black,Tan,Return_to_owner
true,Dog,M,false,5,Labrador Retriever Mix,,Black,White,Adoption
false,Cat,,,0,Domestic Shorthair Mix,,White,Brown Tabby,Transfer
true,Dog,M,false,60,Yorkshire Terrier Mix,,Black,Brown,Return_to_owner
true,Cat,F,false,2,Domestic Shorthair Mix,,Black,White,Adoption
true,Cat,M,false,3,Domestic Shorthair Mix,,Blue Tabby,White,Adoption
true,Cat,M,true,3,Domestic Shorthair Mix,,White,Brown Tabby,Adoption
false,Dog,M,true,2,Labrador Retriever Mix,,Black,White,Transfer
false,Dog,F,false,12,Pointer,Harrier,White,Tricolor,Adoption
true,Dog,F,false,3,Border Collie Mix,,White,Brown,Adoption
true,Dog,F,false,12,Rottweiler Mix,,Black,Brown,Return_to_owner
false,Cat,F,true,0,Domestic Longhair Mix,,Blue,White,Transfer
false,Cat,M,true,0,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Dog,F,false,12,Maltese,Border Terrier,White,,Adoption
true,Cat,M,true,36,Domestic Shorthair Mix,,Black,,Transfer
false,Cat,F,true,0,Domestic Shorthair Mix,,Torbie,,Transfer
true,Dog,M,false,12,Australian Kelpie Mix,,Black,Tan,Adoption
true,Dog,M,true,24,Pit Bull Mix,,Tan,White,Return_to_owner
false,Dog,F,false,24,Yorkshire Terrier Mix,,Tan,Silver,Adoption
true,Dog,M,true,2,Labrador Retriever Mix,,Black,White,Transfer
true,Cat,F,false,3,Domestic Shorthair Mix,,Black,,Adoption
false,Cat,M,false,3,Domestic Shorthair Mix,,Cream Tabby,,Adoption
true,Dog,M,false,84,Beagle Mix,,White,Brown,Return_to_owner
true,Dog,M,false,36,Pit Bull Mix,,Brown,White,Transfer
true,Cat,M,false,84,Domestic Shorthair Mix,,Orange Tabby,,Transfer
true,Dog,M,false,11,Catahoula Mix,,Sable,Tan,Adoption
false,Dog,F,false,5,Labrador Retriever Mix,,Black,White,Adoption
true,Dog,M,false,24,Yorkshire Terrier Mix,,Black,Brown,Adoption
false,Cat,F,false,4,Domestic Shorthair Mix,,Black,,Transfer
false,Dog,F,false,120,Chihuahua Shorthair Mix,,Black,Tan,Transfer
true,Dog,M,false,24,Pekingese Mix,,Black,White,Adoption
true,Dog,M,false,96,Chihuahua Shorthair Mix,,Chocolate,Tan,Adoption
false,Cat,M,true,1,Domestic Shorthair Mix,,Brown Tabby,,Euthanasia
true,Dog,F,false,60,Chihuahua Shorthair Mix,,Brown,,Adoption
true,Dog,F,false,8,Pharaoh Hound Mix,,Tan,,Adoption
true,Cat,M,false,2,Domestic Shorthair Mix,,Black,,Adoption
false,Cat,M,true,1,Domestic Shorthair,Siamese,Lynx Point,,Died
true,Dog,F,false,12,Chihuahua Longhair Mix,,Brown,White,Adoption
false,Cat,M,true,96,Domestic Shorthair Mix,,Brown Tabby,,Euthanasia
true,Cat,,,3,Domestic Shorthair Mix,,Blue Tabby,White,Transfer
false,Cat,F,true,0,Domestic Shorthair Mix,,Seal Point,,Transfer
true,Dog,F,false,36,German Shepherd Mix,,Black,White,Transfer
false,Cat,M,false,24,Domestic Shorthair Mix,,Brown Tabby,,Euthanasia
true,Dog,M,false,96,American Eskimo,Border Collie,White,,Adoption
true,Dog,F,false,84,Labrador Retriever,,Black,,Transfer
true,Dog,F,false,24,Labrador Retriever Mix,,Black,,Adoption
true,Dog,M,false,204,Australian Shepherd Mix,,Brown Brindle,,Euthanasia
true,Dog,M,false,24,Chihuahua Longhair Mix,,Tan,,Adoption
false,Dog,M,true,1,Pit Bull,Flat Coat Retriever,Blue,,Transfer
true,Cat,M,false,2,Domestic Shorthair Mix,,Black,,Adoption
true,Dog,M,false,24,Labrador Retriever Mix,,Tan,White,Adoption
true,Cat,M,false,60,Manx Mix,,White,Black,Adoption
true,Cat,M,false,2,Siamese Mix,,Seal Point,,Adoption
true,Cat,M,false,60,Domestic Shorthair Mix,,Black,,Return_to_owner
false,Cat,M,true,1,Domestic Shorthair Mix,,Gray,,Euthanasia
true,Dog,M,false,60,Chihuahua Shorthair Mix,,Tan,,Adoption
true,Cat,M,false,24,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Dog,F,false,84,Pit Bull Mix,,Black,White,Return_to_owner
true,Dog,M,false,36,Chihuahua Shorthair Mix,,Red,White,Return_to_owner
false,Cat,F,true,120,Domestic Shorthair Mix,,Calico,,Euthanasia
false,Dog,F,true,4,Pit Bull Mix,,Chocolate,White,Transfer
true,Dog,F,false,84,Maltese,Jack Russell Terrier,White,Tan,Adoption
true,Dog,M,false,120,Australian Cattle Dog,Labrador Retriever,Brown,White,Adoption
false,Dog,M,false,2,Pit Bull Mix,,Black,White,Adoption
true,Dog,F,false,24,German Shepherd Mix,,Black,Tan,Adoption
true,Dog,M,false,12,Labrador Retriever Mix,,Black,White,Return_to_owner
false,Cat,M,false,24,Domestic Shorthair Mix,,Cream Tabby,,Transfer
false,Dog,F,true,8,Pit Bull Mix,,Blue,White,Return_to_owner
false,Dog,M,false,12,Catahoula,,Brown,White,Adoption
false,Cat,,,3,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
false,Cat,M,true,156,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Dog,F,false,12,Basenji Mix,,Tan,White,Return_to_owner
true,Dog,M,false,48,Chihuahua Shorthair Mix,,Tan,White,Transfer
true,Dog,F,true,12,Maltese Mix,,Cream,,Return_to_owner
false,Cat,M,true,12,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Dog,M,false,72,English Springer Spaniel Mix,,Black,White,Adoption
true,Cat,M,false,12,Domestic Medium Hair Mix,,Black,,Adoption
true,Dog,M,false,12,Collie Smooth Mix,,Brown,White,Transfer
false,Dog,F,false,24,Miniature Schnauzer Mix,,Black,White,Transfer
false,Cat,,,0,Domestic Shorthair Mix,,Orange Tabby,,Transfer
true,Cat,M,false,72,Domestic Shorthair Mix,,White,Brown Tabby,Adoption
true,Cat,F,false,2,Domestic Shorthair Mix,,Brown Tabby,,Adoption
true,Cat,M,false,2,Siamese Mix,,Lynx Point,,Transfer
true,Dog,M,true,60,Pit Bull Mix,,Brown Brindle,White,Euthanasia
false,Dog,F,true,0,Pit Bull Mix,,White,Brown,Return_to_owner
true,Cat,F,true,0,Domestic Shorthair Mix,,Torbie,,Transfer
true,Dog,M,false,12,Labrador Retriever Mix,,Sable,White,Adoption
true,Cat,M,false,72,Domestic Medium Hair Mix,,White,Blue,Transfer
true,Dog,F,true,3,Border Collie Mix,,Black,,Transfer
true,Dog,F,false,24,Chihuahua Shorthair Mix,,Black,White,Adoption
false,Dog,M,true,1,Australian Cattle Dog Mix,,Tricolor,,Transfer
true,Dog,M,false,60,Miniature Pinscher Mix,,Black,Tan,Return_to_owner
true,Cat,M,false,3,Domestic Shorthair Mix,,Black,,Transfer
true,Dog,F,false,36,Australian Cattle Dog Mix,,White,Brown Brindle,Transfer
true,Dog,F,false,6,Queensland Heeler Mix,,Blue Tick,,Adoption
false,Cat,M,true,0,Domestic Shorthair Mix,,Black,,Transfer
true,Cat,M,false,3,Domestic Shorthair Mix,,Cream Tabby,,Adoption
true,Cat,F,false,10,Domestic Shorthair Mix,,Blue Tabby,,Adoption
true,Cat,F,true,36,Domestic Shorthair Mix,,Lynx Point,,Euthanasia
true,Dog,F,true,36,Miniature Poodle Mix,,White,,Transfer
true,Dog,F,false,12,Chihuahua Shorthair Mix,,Black,Brown,Adoption
true,Cat,F,false,96,Domestic Shorthair Mix,,Blue Tabby,,Transfer
true,Dog,M,false,48,Labrador Retriever,Pit Bull,White,Red,Euthanasia
true,Cat,M,false,9,Domestic Shorthair Mix,,Cream Tabby,,Transfer
true,Cat,F,true,1,Domestic Shorthair Mix,,Black,White,Transfer
false,Cat,M,true,12,Domestic Shorthair Mix,,Black,,Transfer
true,Cat,F,false,2,Domestic Shorthair Mix,,Brown Tabby,,Adoption
false,Dog,M,true,120,Pomeranian,,Red,,Euthanasia
true,Dog,F,false,24,Australian Cattle Dog Mix,,White,Brown,Adoption
true,Dog,F,true,96,Rat Terrier Mix,,White,Black,Transfer
false,Cat,F,true,12,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
false,Dog,M,false,2,German Shepherd,Labrador Retriever,Sable,White,Adoption
true,Cat,F,false,2,Domestic Shorthair Mix,,Black,White,Adoption
true,Cat,F,true,0,Domestic Shorthair Mix,,Black,,Transfer
false,Dog,M,false,1,Pit Bull Mix,,Brown,White,Adoption
true,Dog,M,false,48,Miniature Poodle Mix,,White,,Return_to_owner
true,Dog,M,false,24,Jack Russell Terrier Mix,,Tan,White,Transfer
