"hasName","animalType","sex","isIntact","monthsOld","breed1","breed2","isMix","color1","color2","outcome","size","life_span_low","life_span_high","price_low","price_high","adaptability","child_friendly","cat_dog_friendly","grooming","health_issues","intelligence","shedding_level"
"false","Dog","M","true","1","Miniature Poodle","","true","Black","White","Transfer","Small","14","16","1000","1500","5","5","4","5","3","5","1"
"true","Dog","F","false","12","Pit Bull","","true","Black","White","Adoption","Medium","10","14","500","700","3","4","1","1","2","3","3"
"false","Cat","M","false","24","Domestic Shorthair","","true","Black","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","2","Boxer","Catahoula","false","Red","White","Adoption","Medium","10","12","600","1200","4","4","3","1","3","4","3"
"true","Cat","M","false","48","Domestic Shorthair","","true","Orange Tabby","White","Return_to_owner","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","M","true","1","Domestic Shorthair","","true","Black","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","M","true","60","Pit Bull","Chinese Sharpei","false","Tan","White","Euthanasia","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Cat","F","false","6","Domestic Shorthair","","true","Calico","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","60","Pit Bull","","true","Tan","White","Adoption","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","F","false","24","Chihuahua Shorthair","","true","Tricolor","","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","F","true","12","Pit Bull","","true","Blue","White","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"false","Dog","F","true","24","Pit Bull","","true","Tan","White","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Cat","M","false","156","Domestic Shorthair","","true","Orange Tabby","","Return_to_owner","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","12","Domestic Shorthair","","true","Calico","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","24","Domestic Medium Hair","","true","Orange Tabby","White","Adoption","","","","","","","","","","","",""
"false","Cat","M","true","8","Domestic Shorthair","","true","Cream Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","48","Chihuahua Shorthair","","true","Black","Tan","Return_to_owner","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","false","96","Pit Bull","","false","Blue","White","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"false","Cat","F","true","0","Domestic Shorthair","","true","Orange Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","96","Chihuahua Shorthair","","true","Tan","","Return_to_owner","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","false","24","Dachshund","Chihuahua Shorthair","false","Brown","White","Transfer","Small","12","15","500","700","5","2","3","2","3","4","1"
"true","Cat","M","false","4","Domestic Shorthair","","true","White","Orange Tabby","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","36","German Shepherd","","true","Brown","Black","Adoption","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"true","Dog","F","false","84","Jack Russell Terrier","","true","White","Brown","Adoption","Small","13","16","700","1000","5","4","2","2","3","2","5"
"true","Dog","M","false","12","Pit Bull","","true","Blue","White","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","M","false","24","Labrador Retriever","Pit Bull","false","Black","White","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","3","Labrador Retriever","","true","Black","White","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Cat","F","false","9","Domestic Shorthair","","true","Calico","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","6","Labrador Retriever","","true","Black","White","Return_to_owner","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","F","false","48","American Staffordshire Terrier","","false","Brown","White","Adoption","Medium","12","14","800","1000","3","4","1","1","3","4","1"
"true","Dog","M","false","6","Labrador Retriever","Dalmatian","false","White","Brown","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"false","Cat","M","false","6","Domestic Shorthair","","true","Brown Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","M","false","7","Labrador Retriever","","false","Yellow","","Transfer","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"false","Cat","","","0","Domestic Shorthair","","true","Brown Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","3","Domestic Medium Hair","","true","Brown Tabby","","Transfer","","","","","","","","","","","",""
"true","Dog","M","false","60","Pointer","Chinese Sharpei","false","White","Brown","Adoption","Medium","12","15","400","500","5","5","1","1","1","2","1"
"false","Dog","M","false","12","Dachshund","","true","Brown","","Adoption","Small","12","15","500","700","5","2","3","2","3","4","1"
"false","Dog","M","false","2","Australian Shepherd","Labrador Retriever","false","Black Brindle","","Adoption","Medium","12","15","600","800","5","5","3","3","3","4","3"
"true","Cat","F","false","24","Domestic Shorthair","","true","Brown Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","84","Maltese","","true","White","","Adoption","Small","15","18","600","800","5","4","5","3","3","4","1"
"true","Dog","M","false","12","Beagle","Labrador Retriever","false","Black","White","Adoption","Small","12","15","500","800","5","5","3","1","3","3","3"
"true","Dog","M","false","180","Labrador Retriever","","true","Black","White","Euthanasia","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","F","true","12","Boxer","","true","Brown","White","Return_to_owner","Medium","10","12","600","1200","4","4","3","1","3","4","3"
"false","Dog","F","false","2","Australian Cattle Dog","","true","Black","White","Adoption","Medium","12","15","500","700","3","5","3","1","3","5","3"
"true","Dog","F","false","96","Rat Terrier","","true","White","Black","Adoption","Small","15","18","300","500","5","5","4","1","3","2","4"
"true","Cat","F","false","3","Domestic Shorthair","","true","Black","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","96","Chihuahua Shorthair","","true","Black","White","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"false","Cat","M","false","4","Domestic Shorthair","","true","Brown Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","24","Domestic Longhair","","true","Orange Tabby","","Transfer","","","","","","","","","","","",""
"true","Cat","M","false","4","Domestic Shorthair","","true","Brown Tabby","","Died","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","F","false","10","Carolina Dog","","true","Tan","Black","Adoption","Medium","12","14","800","1000","3","3","3","2","2","3","3"
"false","Cat","F","true","0","Domestic Shorthair","","true","Calico","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","F","true","24","Domestic Medium Hair","","true","Tortie","","Transfer","","","","","","","","","","","",""
"true","Cat","M","false","2","Domestic Shorthair","","true","Black","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","96","Miniature Schnauzer","","false","Black","Tan","Return_to_owner","Small","12","14","600","1000","5","4","3","4","3","5","1"
"false","Dog","F","false","2","Labrador Retriever","","true","Brown","White","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","60","Australian Shepherd","Chow Chow","false","Black","Brown","Euthanasia","Medium","12","15","600","800","5","5","3","3","3","4","3"
"true","Dog","M","true","24","Miniature Schnauzer","","true","White","","Return_to_owner","Small","12","14","600","1000","5","4","3","4","3","5","1"
"true","Dog","F","false","36","Black Mouth Cur","","true","Brown","Black","Return_to_owner","Medium","12","18","300","500","3","3","2","2","2","3","2"
"false","Cat","F","true","0","Domestic Shorthair","","true","Black","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","36","Chihuahua Shorthair","","true","Brown","White","Transfer","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Cat","M","false","4","Domestic Shorthair","","true","Black","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","12","Pit Bull","","true","White","Black","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"false","Dog","F","true","0","Chihuahua Longhair","","true","Tan","","Euthanasia","Small","14","18","600","800","5","1","5","1","4","3","1"
"false","Cat","F","false","24","Domestic Shorthair","","true","Blue","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","144","Labrador Retriever","","true","Yellow","","Return_to_owner","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","6","American Staffordshire Terrier","","true","Brown","White","Transfer","Medium","12","14","800","1000","3","4","1","1","3","4","1"
"true","Dog","M","false","144","German Shepherd","","true","Cream","","Return_to_owner","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"true","Cat","F","false","3","Domestic Shorthair","","true","Torbie","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","M","true","0","Domestic Shorthair","","true","Orange Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","2","Domestic Medium Hair","","true","Brown Tabby","White","Adoption","","","","","","","","","","","",""
"true","Dog","M","false","24","Yorkshire Terrier","","true","Tan","","Adoption","Small","12","16","600","1000","5","1","4","5","4","5","1"
"true","Cat","M","false","5","Domestic Shorthair","","true","Blue Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","12","Domestic Shorthair","","true","Black","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","","","1","Domestic Shorthair","","true","Black","","Euthanasia","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","3","Domestic Shorthair","","true","Cream Tabby","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","M","true","0","Domestic Shorthair","","true","Black","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","60","Catahoula","","true","White","Yellow Brindle","Return_to_owner","Large","10","14","500","700","3","4","2","2","2","3","1"
"false","Dog","F","true","1","Australian Kelpie","","true","Tricolor","","Transfer","Medium","10","14","500","700","5","4","3","1","2","3","3"
"false","Dog","F","false","24","Labrador Retriever","","true","Brown","","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","36","Yorkshire Terrier","Border Terrier","false","Gray","Tan","Transfer","Small","12","16","600","1000","5","1","4","5","4","5","1"
"true","Cat","M","false","1","Domestic Shorthair","","true","Black","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","24","German Shepherd","Black Mouth Cur","false","Brown","White","Adoption","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"true","Dog","M","false","12","Harrier","","true","Tricolor","","Adoption","Medium","10","12","300","400","3","5","2","1","1","2","3"
"true","Dog","M","false","8","Labrador Retriever","","true","Brown","White","Euthanasia","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"false","Cat","F","true","0","Siamese","","true","Lynx Point","","Transfer","Medium","12","15","400","600","5","4","5","3","1","5","3"
"false","Cat","F","false","3","Domestic Shorthair","","true","Brown Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","84","Collie Rough","Chinese Sharpei","false","Brown","Black","Adoption","Large","14","16","400","600","4","5","5","5","4","5","5"
"false","Dog","M","true","10","Chihuahua Longhair","Cairn Terrier","false","Black","Tan","Euthanasia","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","F","false","24","Chihuahua Shorthair","Rat Terrier","false","Tricolor","","Transfer","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","F","true","96","Pit Bull","","true","White","Tan","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","M","false","24","Siberian Husky","","true","Brown","White","Adoption","Medium","12","14","700","1200","5","4","1","3","3","4","4"
"false","Cat","F","true","0","Domestic Shorthair","","true","Brown Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","24","Beagle","","true","Black Brindle","White","Adoption","Small","12","15","500","800","5","5","3","1","3","3","3"
"true","Cat","M","true","1","Domestic Shorthair","","true","Orange Tiger","","Euthanasia","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","48","Pit Bull","","true","Fawn","","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","F","false","6","Cairn Terrier","","true","Brown","Black","Return_to_owner","Small","12","15","700","1000","3","4","3","3","2","4","3"
"true","Dog","F","false","9","Australian Cattle Dog","","true","Tricolor","","Transfer","Medium","12","15","500","700","3","5","3","1","3","5","3"
"true","Cat","M","false","108","Siamese","","true","Flame Point","","Transfer","Medium","12","15","400","600","5","4","5","3","1","5","3"
"false","Cat","M","true","0","Domestic Shorthair","","true","Orange Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","F","false","2","Labrador Retriever","","true","Tan","White","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Cat","M","false","4","Domestic Shorthair","","true","Black","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","M","false","6","Domestic Shorthair","","true","Orange Tabby","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","24","Australian Cattle Dog","Staffordshire","false","Black","White","Transfer","Medium","12","15","500","700","3","5","3","1","3","5","3"
"true","Cat","M","false","2","Manx","","true","Blue Tabby","","Adoption","Medium","12","14","200","400","5","4","5","3","1","5","3"
"true","Dog","M","false","144","Labrador Retriever","","true","Black","","Return_to_owner","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","6","Labrador Retriever","Australian Kelpie","false","Tricolor","","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","7","Chihuahua Shorthair","","true","Black","Brown","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","F","true","24","Pit Bull","","true","Blue","White","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"false","Cat","F","false","2","Domestic Shorthair","","true","Tortie","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","48","Domestic Shorthair","","true","Brown Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","F","false","2","Dachshund","","true","Tricolor","","Adoption","Small","12","15","500","700","5","2","3","2","3","4","1"
"true","Dog","M","false","72","Pit Bull","","true","Blue","White","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","M","false","72","Dachshund","Havanese","false","Tan","White","Adoption","Small","12","15","500","700","5","2","3","2","3","4","1"
"true","Dog","M","false","60","Chihuahua Shorthair","","true","White","Brown","Return_to_owner","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","false","48","Pit Bull","","true","Red","White","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Cat","F","false","2","Domestic Shorthair","","false","Brown Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","24","Pit Bull","","true","Blue","White","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","F","false","12","Great Pyrenees","Border Collie","false","White","Black","Adoption","Giant","10","12","700","900","4","4","4","3","5","3","4"
"true","Cat","M","false","24","Domestic Shorthair","","true","Blue Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","2","Domestic Shorthair","","true","Blue Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","M","true","1","Labrador Retriever","","true","Black","","Died","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"false","Cat","F","true","0","Domestic Shorthair","","true","Orange Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","true","36","Greater Swiss Mountain Dog","","true","Tricolor","","Transfer","Large","10","12","2000","2500","3","4","3","1","3","2","1"
"true","Cat","M","false","4","Domestic Shorthair","","true","Orange Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","true","2","Domestic Shorthair","","true","Black","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","60","Standard Schnauzer","","true","Black","White","Return_to_owner","Medium","12","15","1200","1500","3","4","4","5","1","5","1"
"true","Dog","M","true","5","Miniature Pinscher","Chihuahua Shorthair","false","Black","Tan","Transfer","Small","12","15","400","600","5","4","3","1","2","4","3"
"true","Cat","M","true","2","Domestic Shorthair","","true","Blue Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","true","156","Toy Poodle","","true","Gray","White","Return_to_owner","Small","14","16","1000","1500","5","5","4","5","3","5","1"
"true","Dog","F","false","96","Miniature Schnauzer","","true","Black","Gray","Return_to_owner","Small","12","14","600","1000","5","4","3","4","3","5","1"
"true","Cat","M","false","3","Domestic Shorthair","","true","Brown Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","10","Australian Cattle Dog","Labrador Retriever","false","Tan","White","Transfer","Medium","12","15","500","700","3","5","3","1","3","5","3"
"false","Cat","M","true","12","Domestic Shorthair","","true","Orange Tabby","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","F","true","12","Siamese","","true","Lynx Point","White","Transfer","Medium","12","15","400","600","5","4","5","3","1","5","3"
"false","Cat","M","true","0","Domestic Shorthair","","true","Cream","Orange","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","24","Queensland Heeler","","true","Blue Merle","Black","Transfer","Medium","12","15","500","700","3","5","3","1","3","5","3"
"true","Cat","M","false","3","Domestic Longhair","","true","Black","","Adoption","","","","","","","","","","","",""
"true","Dog","F","false","6","Blue Lacy","","true","Blue","White","Adoption","Medium","14","16","600","800","3","3","2","1","2","3","1"
"true","Dog","F","false","36","Yorkshire Terrier","Chihuahua Longhair","false","Tricolor","","Return_to_owner","Small","12","16","600","1000","5","1","4","5","4","5","1"
"true","Dog","M","false","2","German Shepherd","Labrador Retriever","false","Red","Black","Adoption","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"true","Dog","F","false","2","Bernese Mountain Dog","","true","Black","White","Return_to_owner","Large","7","10","800","1000","3","4","3","3","5","5","4"
"true","Cat","M","false","24","Domestic Shorthair","","true","Brown Tabby","","Return_to_owner","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","M","true","0","Pit Bull","","true","Brown","White","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","M","false","24","Jack Russell Terrier","","true","White","Tan","Return_to_owner","Small","13","16","700","1000","5","4","2","2","3","2","5"
"true","Cat","M","false","6","Domestic Shorthair","","true","Brown Tabby","White","Died","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","48","Miniature Poodle","","true","White","","Return_to_owner","Small","14","16","1000","1500","5","5","4","5","3","5","1"
"true","Dog","F","true","2","Shih Tzu","","true","White","Brown","Transfer","Small","10","16","800","1200","5","2","5","5","3","3","1"
"true","Cat","F","false","2","Domestic Medium Hair","","true","Tortie Point","","Adoption","","","","","","","","","","","",""
"true","Dog","F","false","12","Siberian Husky","","true","Red","","Return_to_owner","Medium","12","14","700","1200","5","4","1","3","3","4","4"
"false","Cat","","","0","Domestic Shorthair","","true","Blue","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","2","Domestic Shorthair","","true","Black","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","72","Labrador Retriever","","true","White","","Return_to_owner","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","36","Pit Bull","","true","White","Brown","Adoption","Medium","10","14","500","700","3","4","1","1","2","3","3"
"false","Dog","F","true","5","Labrador Retriever","","true","Black","White","Transfer","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","24","Pomeranian","","true","Red","White","Adoption","Small","12","16","600","800","5","2","5","3","3","5","3"
"true","Dog","M","false","11","Dachshund","Chihuahua Shorthair","false","Black","Tan","Return_to_owner","Small","12","15","500","700","5","2","3","2","3","4","1"
"true","Dog","M","false","36","Toy Poodle","","true","Silver","Chocolate","Return_to_owner","Small","14","16","1000","1500","5","5","4","5","3","5","1"
"true","Dog","F","false","36","Chihuahua Shorthair","Dachshund","false","Yellow","","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","false","3","Chihuahua Shorthair","","true","White","Tan","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","F","false","9","Blue Lacy","","true","Blue","White","Adoption","Medium","14","16","600","800","3","3","2","1","2","3","1"
"true","Dog","M","false","12","American Bulldog","","true","White","Brown","Adoption","Medium","10","12","700","900","4","4","2","1","2","3","3"
"true","Dog","M","false","84","Dachshund","","false","Brown","Black","Return_to_owner","Small","12","15","500","700","5","2","3","2","3","4","1"
"false","Dog","F","true","6","Labrador Retriever","","true","Yellow","","Euthanasia","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"false","Cat","M","false","2","Domestic Shorthair","","true","Orange Tabby","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","36","Pit Bull","","true","Black","White","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Cat","F","false","2","Domestic Shorthair","","true","Black","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","12","Domestic Shorthair","","true","Tortie","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","3","Redbone Hound","","true","Sable","Red","Adoption","Medium","12","14","600","800","5","5","2","1","1","2","1"
"false","Cat","M","true","8","Domestic Shorthair","","true","Black","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","F","true","0","Domestic Shorthair","","true","Calico","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","12","Pit Bull","","true","Black","Black Brindle","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"false","Cat","","","24","Domestic Shorthair","","true","Black","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","F","false","60","Chihuahua Longhair","","true","White","","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Cat","F","true","1","Domestic Medium Hair","","true","Torbie","White","Euthanasia","","","","","","","","","","","",""
"true","Dog","F","false","12","Black Mouth Cur","","true","Tan","Black","Transfer","Medium","12","18","300","500","3","3","2","2","2","3","2"
"true","Dog","M","false","96","Lhasa Apso","","false","Buff","","Transfer","Small","12","15","500","700","5","5","5","5","2","3","4"
"true","Dog","M","false","84","Australian Cattle Dog","","true","Blue Merle","White","Transfer","Medium","12","15","500","700","3","5","3","1","3","5","3"
"true","Dog","M","false","12","Pit Bull","","true","Brown","","Euthanasia","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","M","false","144","Border Collie","","true","White","Black","Return_to_owner","Medium","12","15","600","800","5","5","3","3","3","5","3"
"false","Cat","","","0","Domestic Shorthair","","true","Blue","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","12","Alaskan Husky","","true","White","","Return_to_owner","Medium","10","15","1000","1500","5","3","1","3","2","3","3"
"true","Dog","M","false","36","English Bulldog","","false","White","Black","Return_to_owner","Medium","8","10","1200","2000","5","5","5","3","5","3","3"
"false","Cat","F","true","0","Domestic Shorthair","","true","Calico","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","true","120","Miniature Schnauzer","","true","Black","White","Transfer","Small","12","14","600","1000","5","4","3","4","3","5","1"
"false","Cat","F","true","3","Domestic Shorthair","","true","Calico","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","60","Chihuahua Shorthair","","true","Black","Brown","Return_to_owner","Small","14","18","600","800","5","1","5","1","4","3","1"
"false","Cat","M","true","0","Domestic Shorthair","","true","White","Black","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","24","Cairn Terrier","","false","White","Black","Adoption","Small","12","15","700","1000","3","4","3","3","2","4","3"
"true","Cat","F","false","2","Domestic Shorthair","","true","Blue Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","M","false","48","Basset Hound","","true","White","Red","Transfer","Medium","10","12","300","500","5","5","5","2","3","3","3"
"true","Dog","M","true","180","Miniature Poodle","","true","Gray","","Return_to_owner","Small","14","16","1000","1500","5","5","4","5","3","5","1"
"true","Dog","M","false","2","Labrador Retriever","","true","Black","White","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"false","Cat","M","true","0","Domestic Medium Hair","","true","Black","","Transfer","","","","","","","","","","","",""
"false","Dog","","","1","Boxer","","true","Black","","Transfer","Medium","10","12","600","1200","4","4","3","1","3","4","3"
"true","Cat","F","false","180","Domestic Shorthair","","true","Tortie","","Return_to_owner","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","","","0","Domestic Shorthair","","true","Orange Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","true","12","Chow Chow","","true","Red","Black","Return_to_owner","Medium","13","15","600","800","2","2","2","5","3","3","4"
"true","Dog","M","false","24","Chihuahua Shorthair","","true","Tan","","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","false","36","Boxer","Pit Bull","false","Brown Brindle","White","Return_to_owner","Medium","10","12","600","1200","4","4","3","1","3","4","3"
"true","Dog","F","false","12","Australian Kelpie","","true","Black","Tan","Adoption","Medium","10","14","500","700","5","4","3","1","2","3","3"
"true","Dog","M","false","84","Labrador Retriever","","false","Black","","Return_to_owner","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Cat","F","true","1","Siamese","","true","Lynx Point","","Transfer","Medium","12","15","400","600","5","4","5","3","1","5","3"
"false","Cat","","","0","Domestic Shorthair","","true","Brown Tabby","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","F","false","4","American Bulldog","","true","White","Brown Brindle","Adoption","Medium","10","12","700","900","4","4","2","1","2","3","3"
"false","Cat","M","true","2","Domestic Shorthair","","true","White","Brown Tabby","Euthanasia","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","24","Australian Cattle Dog","Border Collie","false","Blue","Black","Return_to_owner","Medium","12","15","500","700","3","5","3","1","3","5","3"
"true","Cat","M","false","1","Siamese","","false","Lynx Point","","Adoption","Medium","12","15","400","600","5","4","5","3","1","5","3"
"true","Cat","M","true","2","Domestic Shorthair","","true","Orange Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","6","Domestic Shorthair","","true","Black","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","120","Domestic Shorthair","","true","White","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","","","0","Domestic Shorthair","","true","Gray","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","true","12","Shih Tzu","","false","Black","White","Transfer","Small","10","16","800","1200","5","2","5","5","3","3","1"
"true","Dog","M","true","24","Pit Bull","","true","Blue","White","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
